"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother"	"Age of Mother Code"	"Marital Status"	"Marital Status Code"	"Education"	"Education Code"	Births
	"2006"	"2006"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"13 - 15 years"	"19179"	851
	"2006"	"2006"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"16 years and over"	"16+"	581
	"2006"	"2006"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	105
	"2006"	"2006"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	3479
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"0 -  8 years"	"19176"	138
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"9 - 11 years"	"19177"	95
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"12 years"	"19178"	617
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"13 - 15 years"	"19179"	715
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"16 years and over"	"16+"	1837
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	114
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	3602
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"0 -  8 years"	"19176"	79
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9 - 11 years"	"19177"	126
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"12 years"	"19178"	315
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"13 - 15 years"	"19179"	200
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"16 years and over"	"16+"	194
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	27
	"2006"	"2006"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Excluded"	"999"	927
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"0 -  8 years"	"19176"	15
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"9 - 11 years"	"19177"	7
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"12 years"	"19178"	50
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"13 - 15 years"	"19179"	50
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"16 years and over"	"16+"	129
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	13
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Excluded"	"999"	241
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"0 -  8 years"	"19176"	2
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"9 - 11 years"	"19177"	4
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"12 years"	"19178"	12
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"13 - 15 years"	"19179"	7
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"16 years and over"	"16+"	11
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	1
	"2006"	"2006"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Excluded"	"999"	48
	"2006"	"2006"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"9 - 11 years"	"19177"	1
	"2006"	"2006"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"12 years"	"19178"	1
	"2006"	"2006"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"16 years and over"	"16+"	7
	"2006"	"2006"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	6
	"2006"	"2006"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Excluded"	"999"	20
	"2006"	"2006"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"16 years and over"	"16+"	1
	"2006"	"2006"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Excluded"	"999"	6
	"2006"	"2006"	"August"	"8"	"Under 15 years"	"15"	"Married"	"1"	"0 -  8 years"	"19176"	1
	"2006"	"2006"	"August"	"8"	"Under 15 years"	"15"	"Married"	"1"	"9 - 11 years"	"19177"	2
	"2006"	"2006"	"August"	"8"	"Under 15 years"	"15"	"Married"	"1"	"Excluded"	"999"	6
	"2006"	"2006"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"0 -  8 years"	"19176"	236
	"2006"	"2006"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"9 - 11 years"	"19177"	60
	"2006"	"2006"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	10
	"2006"	"2006"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"Excluded"	"999"	260
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"0 -  8 years"	"19176"	254
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"9 - 11 years"	"19177"	1062
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"12 years"	"19178"	1371
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"13 - 15 years"	"19179"	247
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	74
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"Excluded"	"999"	3253
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1080
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"9 - 11 years"	"19177"	8343
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"12 years"	"19178"	6251
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"13 - 15 years"	"19179"	995
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	383
	"2006"	"2006"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Excluded"	"999"	16329
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"0 -  8 years"	"19176"	1091
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"9 - 11 years"	"19177"	2682
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"12 years"	"19178"	8558
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"13 - 15 years"	"19179"	6049
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"16 years and over"	"16+"	2377
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	451
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Excluded"	"999"	20505
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1656
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6756
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"12 years"	"19178"	13186
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"13 - 15 years"	"19179"	6374
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"16 years and over"	"16+"	1022
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	566
	"2006"	"2006"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Excluded"	"999"	27912
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"0 -  8 years"	"19176"	1475
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"9 - 11 years"	"19177"	2110
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"12 years"	"19178"	9385
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"13 - 15 years"	"19179"	10063
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"16 years and over"	"16+"	14544
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	962
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Excluded"	"999"	35254
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1352
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"9 - 11 years"	"19177"	3175
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"12 years"	"19178"	6881
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"13 - 15 years"	"19179"	4170
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"16 years and over"	"16+"	1622
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	390
	"2006"	"2006"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Excluded"	"999"	16344
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"0 -  8 years"	"19176"	1151
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"9 - 11 years"	"19177"	1217
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"12 years"	"19178"	5887
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"13 - 15 years"	"19179"	7582
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"16 years and over"	"16+"	19360
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	1029
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	33547
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"0 -  8 years"	"19176"	805
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1179
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"12 years"	"19178"	2872
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1934
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"16 years and over"	"16+"	1034
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	236
	"2006"	"2006"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	7988
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"0 -  8 years"	"19176"	562
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"9 - 11 years"	"19177"	562
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"12 years"	"19178"	2999
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"13 - 15 years"	"19179"	3687
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"16 years and over"	"16+"	10992
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	522
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	18097
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"0 -  8 years"	"19176"	330
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9 - 11 years"	"19177"	482
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"12 years"	"19178"	1307
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"13 - 15 years"	"19179"	846
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"16 years and over"	"16+"	628
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	109
	"2006"	"2006"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	3715
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"0 -  8 years"	"19176"	154
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"9 - 11 years"	"19177"	112
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"12 years"	"19178"	667
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"13 - 15 years"	"19179"	731
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"16 years and over"	"16+"	1933
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	124
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	3780
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"0 -  8 years"	"19176"	88
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9 - 11 years"	"19177"	101
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"12 years"	"19178"	292
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"13 - 15 years"	"19179"	227
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"16 years and over"	"16+"	204
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	29
	"2006"	"2006"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Excluded"	"999"	976
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Married"	"1"	"0 -  8 years"	"19176"	5
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Married"	"1"	"9 - 11 years"	"19177"	4
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Married"	"1"	"12 years"	"19178"	32
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Married"	"1"	"13 - 15 years"	"19179"	44
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Married"	"1"	"16 years and over"	"16+"	128
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	13
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Married"	"1"	"Excluded"	"999"	226
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"0 -  8 years"	"19176"	2
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"9 - 11 years"	"19177"	9
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"12 years"	"19178"	13
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"13 - 15 years"	"19179"	6
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"16 years and over"	"16+"	14
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	4
	"2006"	"2006"	"August"	"8"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Excluded"	"999"	52
	"2006"	"2006"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"0 -  8 years"	"19176"	1
	"2006"	"2006"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"9 - 11 years"	"19177"	1
	"2006"	"2006"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"13 - 15 years"	"19179"	1
	"2006"	"2006"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"16 years and over"	"16+"	8
	"2006"	"2006"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	1
	"2006"	"2006"	"August"	"8"	"50-54 years"	"50-54"	"Married"	"1"	"Excluded"	"999"	21
	"2006"	"2006"	"August"	"8"	"50-54 years"	"50-54"	"Unmarried"	"2"	"16 years and over"	"16+"	2
	"2006"	"2006"	"August"	"8"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Excluded"	"999"	5
	"2006"	"2006"	"September"	"9"	"Under 15 years"	"15"	"Married"	"1"	"0 -  8 years"	"19176"	7
	"2006"	"2006"	"September"	"9"	"Under 15 years"	"15"	"Married"	"1"	"9 - 11 years"	"19177"	1
	"2006"	"2006"	"September"	"9"	"Under 15 years"	"15"	"Married"	"1"	"Excluded"	"999"	3
	"2006"	"2006"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"0 -  8 years"	"19176"	189
	"2006"	"2006"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"9 - 11 years"	"19177"	54
	"2006"	"2006"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	9
	"2006"	"2006"	"September"	"9"	"Under 15 years"	"15"	"Unmarried"	"2"	"Excluded"	"999"	291
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"0 -  8 years"	"19176"	262
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"9 - 11 years"	"19177"	1070
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"12 years"	"19178"	1245
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"13 - 15 years"	"19179"	245
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	62
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Married"	"1"	"Excluded"	"999"	3249
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1117
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"9 - 11 years"	"19177"	8116
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"12 years"	"19178"	5982
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"13 - 15 years"	"19179"	956
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	335
	"2006"	"2006"	"September"	"9"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Excluded"	"999"	15883
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"0 -  8 years"	"19176"	1060
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"9 - 11 years"	"19177"	2623
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"12 years"	"19178"	8156
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"13 - 15 years"	"19179"	5680
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"16 years and over"	"16+"	2168
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	485
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Married"	"1"	"Excluded"	"999"	19741
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1630
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6376
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"12 years"	"19178"	12832
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"13 - 15 years"	"19179"	6306
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"16 years and over"	"16+"	1049
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	524
	"2006"	"2006"	"September"	"9"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Excluded"	"999"	26918
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"0 -  8 years"	"19176"	1386
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"9 - 11 years"	"19177"	2095
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"12 years"	"19178"	8714
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"13 - 15 years"	"19179"	9745
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"16 years and over"	"16+"	14100
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	916
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Married"	"1"	"Excluded"	"999"	34241
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1272
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"9 - 11 years"	"19177"	3033
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"12 years"	"19178"	6473
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"13 - 15 years"	"19179"	3953
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"16 years and over"	"16+"	1627
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	421
	"2006"	"2006"	"September"	"9"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Excluded"	"999"	16153
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"0 -  8 years"	"19176"	1157
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"9 - 11 years"	"19177"	1172
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"12 years"	"19178"	5646
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"13 - 15 years"	"19179"	7174
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"16 years and over"	"16+"	18785
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	942
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	32326
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"0 -  8 years"	"19176"	791
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1170
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"12 years"	"19178"	2656
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1978
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"16 years and over"	"16+"	1057
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	243
	"2006"	"2006"	"September"	"9"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	7707
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"0 -  8 years"	"19176"	536
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"9 - 11 years"	"19177"	539
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"12 years"	"19178"	3032
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"13 - 15 years"	"19179"	3520
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"16 years and over"	"16+"	10340
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	496
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	17892
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"0 -  8 years"	"19176"	332
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9 - 11 years"	"19177"	456
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"12 years"	"19178"	1299
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"13 - 15 years"	"19179"	845
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"16 years and over"	"16+"	651
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	128
	"2006"	"2006"	"September"	"9"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	3532
	"2006"	"2006"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"0 -  8 years"	"19176"	155
	"2006"	"2006"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"9 - 11 years"	"19177"	92
	"2006"	"2006"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"12 years"	"19178"	661
	"2006"	"2006"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"13 - 15 years"	"19179"	710
	"2006"	"2006"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"16 years and over"	"16+"	1923
	"2006"	"2006"	"September"	"9"	"40-44 years"	"40-44"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	119
